"Catalog Date","Catalog ID","Catalog Name","Image ","Item number","Item Category","Item Subcat 2","Item Subcat 3","Item Subcat 4","Item Subcat 5","Description","Parts/Merch/Equip Code","PurchaseUOM","Weight","Weight UOM","Length","Width","Height","Size UOM","List Price","Net Price","Currency","Catalog Detailed Description"," Item Detailed Description"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425891","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL INCREASER","","","3"" BAUER FEMALE SOCKET X 4"" MALE BALL INCREASER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER FEMALE SOCKET X 4"" MALE BALL INCREASER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425729","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL INCREASER","","","4"" BAUER FEMALE SOCKET X 6"" MALE BALL INCREASER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER FEMALE SOCKET X 6"" MALE BALL INCREASER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10425894","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","FEMALE SOCKET X MALE BALL INCREASER","","","6"" BAUER FEMALE SOCKET X 8"" MALE BALL INCREASER","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER FEMALE SOCKET X 8"" MALE BALL INCREASER"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10426188","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","2"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","2"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10405762","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","3"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10086463","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","4"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","4"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10027816","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","6"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","6"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10068310","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","8"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","8"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10422688","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","10"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","10"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10105297","INDUSTRIAL FITTINGS & ACCESSORIES","BAUER FITTINGS","SEALING RINGS ","","","12"" BAUER SBR SEALING RING ","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","12"" BAUER SBR SEALING RING "
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10107059","INDUSTRIAL HOSE","LPG HOSE","","","","1/2"" X 50 FT L83 LPG HOSE 350# CPLD 1/2"" MALE PIPE E/E TESTED & TAGGED","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1/2"" X 50 FT L83 LPG HOSE 350# CPLD 1/2"" MALE PIPE E/E TESTED & TAGGED"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10185386","INDUSTRIAL HOSE","LPG HOSE","","","","3/4"" X 50 FT L83 LPG HOSE 350# CPLD 3/4"" MALE PIPE E/E TESTED & TAGGED","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","3/4"" X 50 FT L83 LPG HOSE 350# CPLD 3/4"" MALE PIPE E/E TESTED & TAGGED"
"03/26/2021 11:00:00","4","Herc Rentals","image_catalog_tab.jpg","10207058","INDUSTRIAL HOSE","LPG HOSE","","","","1"" X 50 FT L83 LPG HOSE 350# CPLD 1"" MALE PIPE E/E TESTED & TAGGED","P","EA","","","","","","","","","USD","Our breadth of products and services enable us to deliver complete system solutions 24/7 including emergency response and quick on-site delivery from one of our 90 locations in North America that have available local inventory to the rental industry. Additionally our product, application, industry and customer know-how enable us to provide innovative and proactive solutions that reduce downtime and eliminate emergencies. We only partner with and provide the highest quality and reliable products from reputable manufacturers.","1"" X 50 FT L83 LPG HOSE 350# CPLD 1"" MALE PIPE E/E TESTED & TAGGED"
