"CatalogDate","CatalogID","CatalogName","Image","Itemnumber","ItemCategory","ItemSubcat2","ItemSubcat3","ItemSubcat4","ItemSubcat5","Description","Parts/Merch/EquipCode","PurchaseUOM","Weight","WeightUOM","Length","Width","Height","SizeUOM","ListPrice","NetPrice","Currency","CatalogDetailedDescription","ItemDetailedDescription"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10180229","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D4SUJ51/4""BRD1PCE-5JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D4SUJ51/4""BRAIDED1PIECE-5JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10265790","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D4SUJ61/4""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D4SUJ61/4""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10375026","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ43/8""BRD1PCE-4JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ43/8""BRAIDED1PIECE-4JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10329342","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ53/8""BRD1PCE-5JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ53/8""BRAIDED1PIECE-5JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10039628","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ3/8""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ3/8""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10013501","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ83/8""BRD1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ83/8""BRAIDED1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10232982","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D6SUJ103/8""BRD1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D6SUJ103/8""BRAIDED1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10310159","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ61/2""BRD1PCE-6JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ61/2""BRAIDED1PIECE-6JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10022709","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ1/2""BRD1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ1/2""BRAIDED1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10367951","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ101/2""BRD1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ101/2""BRAIDED1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10013558","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","F1D8SUJ121/2""BRD1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","F1D8SUJ121/2""BRAIDED1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10230054","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D8SUJ1/2""BRD/4WIRE1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D8SUJ1/2""BRAIDED/4-WIRE1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10162521","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D10SUJ125/8""BRD/4WIRE1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D10SUJ125/8""BRAIDED/4-WIRE1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10053185","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D8SUJ121/2""BRD/4WIRE1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D8SUJ121/2""BRAIDED/4-WIRE1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10044242","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D10SUJ85/8""BRD/4WIRE1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D10SUJ85/8""BRAIDED/4-WIRE1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10060819","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D10SUJ5/8""BRD/4WIRE1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D10SUJ5/8""BRAIDED/4-WIRE1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10151373","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D12SUJ103/4""BRD/4WIRE1PCE-10JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12SUJ103/4""BRAIDED/4-WIRE1PIECE-10JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10119266","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D12SUJ143/4""BRD/4WIRE1PCE-14JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12SUJ143/4""BRAIDED/4-WIRE1PIECE-14JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10080780","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D12SUJ163/4""BRD/4WIRE1PCE-16JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12SUJ163/4""BRAIDED/4-WIRE1PIECE-16JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10011894","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D12SUJ83/4""BRD/4WIRE1PCE-8JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12SUJ83/4""BRAIDED/4-WIRE1PIECE-8JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10315797","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D12SUJ3/4""BRD/4WIRE1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D12SUJ3/4""BRAIDED/4-WIRE1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10074397","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D16SUJ121""BRD/4WIRE1PCE-12JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D16SUJ121""BRAIDED/4-WIRE1PIECE-12JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10331951","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D16SUJ201""BRD/4WIRE1PCE-20JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D16SUJ201""BRAIDED/4-WIRE1PIECE-20JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10082829","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D16SUJ1""BRD/4WIRE1PCE-16JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D16SUJ1""BRAIDED/4-WIRE1PIECE-16JICFEMALESWIVEL"
"03/26/202111:00:00","1","SunbeltRentals","image_catalog_tab.jpg","10061944","HYDRAULICHOSE,COUPLINGS&EQUIPMENT","HYDRAULICCOUPLINGS","37DEGREEJICCOUPLINGS","JIC37DEGREEFEMALESWIVELCOUPLINGS","","P1D20SUJ1611/4""BRD/4WIRE1PCE-16JICFEMALESWVL","P","EA","","","","","","","","","USD","Ourbreadthofproductsandservicesenableustodelivercompletesystemsolutions24/7includingemergencyresponseandquickon-sitedeliveryfromoneofour90locationsinNorthAmericathathaveavailablelocalinventorytotherentalindustry.Additionallyourproduct,application,industryandcustomerknow-howenableustoprovideinnovativeandproactivesolutionsthatreducedowntimeandeliminateemergencies.Weonlypartnerwithandprovidethehighestqualityandreliableproductsfromreputablemanufacturers.","P1D20SUJ161-1/4""BRAIDED/4-WIRE1PIECE-16JICFEMALESWIVEL"
